Initial,Final,Total%,Vol%pa,MaxDD%,Sharpe≈,strategy,rebalance_days,stop_loss_pct,trail_k,risk_pct,w7,w14,wv,min_vol_usd,don_win,w_str,w_vol
20.59,0.0,-100.0,304.43,-100.0,-4.18,momentum,7,0.08,1.5,0.02,0.8,0.2,0.1,2000000.0,,,
20.59,0.0,-100.0,304.43,-100.0,-4.18,momentum,7,0.08,2.0,0.02,0.8,0.2,0.1,500000.0,,,
20.59,0.0,-100.0,304.43,-100.0,-4.18,momentum,7,0.08,2.0,0.02,0.8,0.2,0.1,1000000.0,,,
20.59,0.0,-100.0,304.43,-100.0,-4.18,momentum,7,0.08,2.0,0.02,0.8,0.2,0.1,2000000.0,,,
20.59,0.0,-100.0,304.43,-100.0,-4.18,momentum,7,0.08,2.5,0.02,0.8,0.2,0.1,500000.0,,,
20.59,0.0,-100.0,304.43,-100.0,-4.18,momentum,7,0.08,2.5,0.02,0.8,0.2,0.1,1000000.0,,,
20.59,0.0,-100.0,304.43,-100.0,-4.18,momentum,7,0.08,2.5,0.02,0.8,0.2,0.1,2000000.0,,,
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,1.5,0.02,,,,500000.0,30.0,0.7,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,1.5,0.02,,,,1000000.0,30.0,0.7,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,1.5,0.02,,,,2000000.0,30.0,0.7,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,1.5,0.02,,,,500000.0,30.0,0.7,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,1.5,0.02,,,,1000000.0,30.0,0.7,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,1.5,0.02,,,,2000000.0,30.0,0.7,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,1.5,0.02,,,,500000.0,30.0,0.9,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,1.5,0.02,,,,1000000.0,30.0,0.9,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,1.5,0.02,,,,2000000.0,30.0,0.9,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,1.5,0.02,,,,500000.0,30.0,0.9,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,1.5,0.02,,,,1000000.0,30.0,0.9,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,1.5,0.02,,,,2000000.0,30.0,0.9,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.0,0.02,,,,500000.0,30.0,0.7,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.0,0.02,,,,1000000.0,30.0,0.7,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.0,0.02,,,,2000000.0,30.0,0.7,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.0,0.02,,,,500000.0,30.0,0.7,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.0,0.02,,,,1000000.0,30.0,0.7,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.0,0.02,,,,2000000.0,30.0,0.7,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.0,0.02,,,,500000.0,30.0,0.9,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.0,0.02,,,,1000000.0,30.0,0.9,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.0,0.02,,,,2000000.0,30.0,0.9,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.0,0.02,,,,500000.0,30.0,0.9,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.0,0.02,,,,1000000.0,30.0,0.9,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.0,0.02,,,,2000000.0,30.0,0.9,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.5,0.02,,,,500000.0,30.0,0.7,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.5,0.02,,,,1000000.0,30.0,0.7,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.5,0.02,,,,2000000.0,30.0,0.7,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.5,0.02,,,,500000.0,30.0,0.7,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.5,0.02,,,,1000000.0,30.0,0.7,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.5,0.02,,,,2000000.0,30.0,0.7,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.5,0.02,,,,500000.0,30.0,0.9,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.5,0.02,,,,1000000.0,30.0,0.9,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.5,0.02,,,,2000000.0,30.0,0.9,0.1
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.5,0.02,,,,500000.0,30.0,0.9,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.5,0.02,,,,1000000.0,30.0,0.9,0.3
20.81,0.0,-100.0,265.32,-100.0,-4.3,breakout,7,0.05,2.5,0.02,,,,2000000.0,30.0,0.9,0.3
21.18,0.0,-100.0,233.02,-100.0,-4.34,momentum,7,0.08,1.5,0.04,0.8,0.3,0.1,500000.0,,,
21.18,0.0,-100.0,233.02,-100.0,-4.34,momentum,7,0.08,1.5,0.04,0.8,0.3,0.1,1000000.0,,,
21.18,0.0,-100.0,233.02,-100.0,-4.34,momentum,7,0.08,1.5,0.04,0.8,0.3,0.1,2000000.0,,,
21.18,0.0,-100.0,233.02,-100.0,-4.34,momentum,7,0.08,2.0,0.04,0.8,0.3,0.1,500000.0,,,
21.18,0.0,-100.0,233.02,-100.0,-4.34,momentum,7,0.08,2.0,0.04,0.8,0.3,0.1,1000000.0,,,
21.18,0.0,-100.0,233.02,-100.0,-4.34,momentum,7,0.08,2.0,0.04,0.8,0.3,0.1,2000000.0,,,
21.18,0.0,-100.0,233.02,-100.0,-4.34,momentum,7,0.08,2.5,0.04,0.8,0.3,0.1,500000.0,,,
21.18,0.0,-100.0,233.02,-100.0,-4.34,momentum,7,0.08,2.5,0.04,0.8,0.3,0.1,1000000.0,,,
21.18,0.0,-100.0,233.02,-100.0,-4.34,momentum,7,0.08,2.5,0.04,0.8,0.3,0.1,2000000.0,,,
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,1.5,0.04,,,,500000.0,20.0,0.7,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,1.5,0.04,,,,1000000.0,20.0,0.7,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,1.5,0.04,,,,2000000.0,20.0,0.7,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,1.5,0.04,,,,500000.0,20.0,0.7,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,1.5,0.04,,,,1000000.0,20.0,0.7,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,1.5,0.04,,,,2000000.0,20.0,0.7,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,1.5,0.04,,,,500000.0,20.0,0.9,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,1.5,0.04,,,,1000000.0,20.0,0.9,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,1.5,0.04,,,,2000000.0,20.0,0.9,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,1.5,0.04,,,,500000.0,20.0,0.9,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,1.5,0.04,,,,1000000.0,20.0,0.9,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,1.5,0.04,,,,2000000.0,20.0,0.9,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.0,0.04,,,,500000.0,20.0,0.7,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.0,0.04,,,,1000000.0,20.0,0.7,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.0,0.04,,,,2000000.0,20.0,0.7,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.0,0.04,,,,500000.0,20.0,0.7,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.0,0.04,,,,1000000.0,20.0,0.7,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.0,0.04,,,,2000000.0,20.0,0.7,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.0,0.04,,,,500000.0,20.0,0.9,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.0,0.04,,,,1000000.0,20.0,0.9,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.0,0.04,,,,2000000.0,20.0,0.9,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.0,0.04,,,,500000.0,20.0,0.9,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.0,0.04,,,,1000000.0,20.0,0.9,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.0,0.04,,,,2000000.0,20.0,0.9,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.5,0.04,,,,500000.0,20.0,0.7,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.5,0.04,,,,1000000.0,20.0,0.7,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.5,0.04,,,,2000000.0,20.0,0.7,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.5,0.04,,,,500000.0,20.0,0.7,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.5,0.04,,,,1000000.0,20.0,0.7,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.5,0.04,,,,2000000.0,20.0,0.7,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.5,0.04,,,,500000.0,20.0,0.9,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.5,0.04,,,,1000000.0,20.0,0.9,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.5,0.04,,,,2000000.0,20.0,0.9,0.1
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.5,0.04,,,,500000.0,20.0,0.9,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.5,0.04,,,,1000000.0,20.0,0.9,0.3
21.01,0.0,-100.0,225.29,-100.0,-4.41,breakout,7,0.08,2.5,0.04,,,,2000000.0,20.0,0.9,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,1.5,0.02,,,,500000.0,30.0,0.7,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,1.5,0.02,,,,1000000.0,30.0,0.7,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,1.5,0.02,,,,2000000.0,30.0,0.7,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,1.5,0.02,,,,500000.0,30.0,0.7,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,1.5,0.02,,,,1000000.0,30.0,0.7,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,1.5,0.02,,,,2000000.0,30.0,0.7,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,1.5,0.02,,,,500000.0,30.0,0.9,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,1.5,0.02,,,,1000000.0,30.0,0.9,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,1.5,0.02,,,,2000000.0,30.0,0.9,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,1.5,0.02,,,,500000.0,30.0,0.9,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,1.5,0.02,,,,1000000.0,30.0,0.9,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,1.5,0.02,,,,2000000.0,30.0,0.9,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.0,0.02,,,,500000.0,30.0,0.7,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.0,0.02,,,,1000000.0,30.0,0.7,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.0,0.02,,,,2000000.0,30.0,0.7,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.0,0.02,,,,500000.0,30.0,0.7,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.0,0.02,,,,1000000.0,30.0,0.7,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.0,0.02,,,,2000000.0,30.0,0.7,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.0,0.02,,,,500000.0,30.0,0.9,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.0,0.02,,,,1000000.0,30.0,0.9,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.0,0.02,,,,2000000.0,30.0,0.9,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.0,0.02,,,,500000.0,30.0,0.9,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.0,0.02,,,,1000000.0,30.0,0.9,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.0,0.02,,,,2000000.0,30.0,0.9,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.5,0.02,,,,500000.0,30.0,0.7,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.5,0.02,,,,1000000.0,30.0,0.7,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.5,0.02,,,,2000000.0,30.0,0.7,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.5,0.02,,,,500000.0,30.0,0.7,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.5,0.02,,,,1000000.0,30.0,0.7,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.5,0.02,,,,2000000.0,30.0,0.7,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.5,0.02,,,,500000.0,30.0,0.9,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.5,0.02,,,,1000000.0,30.0,0.9,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.5,0.02,,,,2000000.0,30.0,0.9,0.1
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.5,0.02,,,,500000.0,30.0,0.9,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.5,0.02,,,,1000000.0,30.0,0.9,0.3
20.51,0.0,-100.0,327.69,-100.0,-4.46,breakout,7,0.08,2.5,0.02,,,,2000000.0,30.0,0.9,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,1.5,0.02,,,,500000.0,20.0,0.7,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,1.5,0.02,,,,1000000.0,20.0,0.7,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,1.5,0.02,,,,2000000.0,20.0,0.7,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,1.5,0.02,,,,500000.0,20.0,0.7,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,1.5,0.02,,,,1000000.0,20.0,0.7,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,1.5,0.02,,,,2000000.0,20.0,0.7,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,1.5,0.02,,,,500000.0,20.0,0.9,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,1.5,0.02,,,,1000000.0,20.0,0.9,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,1.5,0.02,,,,2000000.0,20.0,0.9,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,1.5,0.02,,,,500000.0,20.0,0.9,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,1.5,0.02,,,,1000000.0,20.0,0.9,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,1.5,0.02,,,,2000000.0,20.0,0.9,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.0,0.02,,,,500000.0,20.0,0.7,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.0,0.02,,,,1000000.0,20.0,0.7,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.0,0.02,,,,2000000.0,20.0,0.7,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.0,0.02,,,,500000.0,20.0,0.7,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.0,0.02,,,,1000000.0,20.0,0.7,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.0,0.02,,,,2000000.0,20.0,0.7,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.0,0.02,,,,500000.0,20.0,0.9,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.0,0.02,,,,1000000.0,20.0,0.9,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.0,0.02,,,,2000000.0,20.0,0.9,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.0,0.02,,,,500000.0,20.0,0.9,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.0,0.02,,,,1000000.0,20.0,0.9,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.0,0.02,,,,2000000.0,20.0,0.9,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.5,0.02,,,,500000.0,20.0,0.7,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.5,0.02,,,,1000000.0,20.0,0.7,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.5,0.02,,,,2000000.0,20.0,0.7,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.5,0.02,,,,500000.0,20.0,0.7,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.5,0.02,,,,1000000.0,20.0,0.7,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.5,0.02,,,,2000000.0,20.0,0.7,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.5,0.02,,,,500000.0,20.0,0.9,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.5,0.02,,,,1000000.0,20.0,0.9,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.5,0.02,,,,2000000.0,20.0,0.9,0.1
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.5,0.02,,,,500000.0,20.0,0.9,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.5,0.02,,,,1000000.0,20.0,0.9,0.3
20.81,0.0,-100.0,268.49,-100.0,-4.54,breakout,7,0.05,2.5,0.02,,,,2000000.0,20.0,0.9,0.3
20.95,0.0,-100.0,277.1,-100.0,-4.57,momentum,7,0.05,1.5,0.02,0.8,0.3,0.1,500000.0,,,
20.95,0.0,-100.0,277.1,-100.0,-4.57,momentum,7,0.05,1.5,0.02,0.8,0.3,0.1,1000000.0,,,
20.95,0.0,-100.0,277.1,-100.0,-4.57,momentum,7,0.05,1.5,0.02,0.8,0.3,0.1,2000000.0,,,
20.95,0.0,-100.0,277.1,-100.0,-4.57,momentum,7,0.05,2.0,0.02,0.8,0.3,0.1,500000.0,,,
20.95,0.0,-100.0,277.1,-100.0,-4.57,momentum,7,0.05,2.0,0.02,0.8,0.3,0.1,1000000.0,,,
20.95,0.0,-100.0,277.1,-100.0,-4.57,momentum,7,0.05,2.0,0.02,0.8,0.3,0.1,2000000.0,,,
20.95,0.0,-100.0,277.1,-100.0,-4.57,momentum,7,0.05,2.5,0.02,0.8,0.3,0.1,500000.0,,,
20.95,0.0,-100.0,277.1,-100.0,-4.57,momentum,7,0.05,2.5,0.02,0.8,0.3,0.1,1000000.0,,,
20.95,0.0,-100.0,277.1,-100.0,-4.57,momentum,7,0.05,2.5,0.02,0.8,0.3,0.1,2000000.0,,,
20.44,0.0,-100.0,239.2,-100.0,-4.6,momentum,3,0.08,1.5,0.04,0.6,0.2,0.1,500000.0,,,
20.44,0.0,-100.0,239.2,-100.0,-4.6,momentum,3,0.08,1.5,0.04,0.6,0.2,0.1,1000000.0,,,
20.44,0.0,-100.0,239.2,-100.0,-4.6,momentum,3,0.08,1.5,0.04,0.6,0.2,0.1,2000000.0,,,
20.44,0.0,-100.0,239.2,-100.0,-4.6,momentum,3,0.08,2.0,0.04,0.6,0.2,0.1,500000.0,,,
20.44,0.0,-100.0,239.2,-100.0,-4.6,momentum,3,0.08,2.0,0.04,0.6,0.2,0.1,1000000.0,,,
20.44,0.0,-100.0,239.2,-100.0,-4.6,momentum,3,0.08,2.0,0.04,0.6,0.2,0.1,2000000.0,,,
20.44,0.0,-100.0,239.2,-100.0,-4.6,momentum,3,0.08,2.5,0.04,0.6,0.2,0.1,500000.0,,,
20.44,0.0,-100.0,239.2,-100.0,-4.6,momentum,3,0.08,2.5,0.04,0.6,0.2,0.1,1000000.0,,,
20.44,0.0,-100.0,239.2,-100.0,-4.6,momentum,3,0.08,2.5,0.04,0.6,0.2,0.1,2000000.0,,,
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,1.5,0.02,,,,500000.0,20.0,0.7,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,1.5,0.02,,,,1000000.0,20.0,0.7,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,1.5,0.02,,,,2000000.0,20.0,0.7,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,1.5,0.02,,,,500000.0,20.0,0.7,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,1.5,0.02,,,,1000000.0,20.0,0.7,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,1.5,0.02,,,,2000000.0,20.0,0.7,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,1.5,0.02,,,,500000.0,20.0,0.9,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,1.5,0.02,,,,1000000.0,20.0,0.9,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,1.5,0.02,,,,2000000.0,20.0,0.9,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,1.5,0.02,,,,500000.0,20.0,0.9,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,1.5,0.02,,,,1000000.0,20.0,0.9,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,1.5,0.02,,,,2000000.0,20.0,0.9,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.0,0.02,,,,500000.0,20.0,0.7,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.0,0.02,,,,1000000.0,20.0,0.7,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.0,0.02,,,,2000000.0,20.0,0.7,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.0,0.02,,,,500000.0,20.0,0.7,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.0,0.02,,,,1000000.0,20.0,0.7,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.0,0.02,,,,2000000.0,20.0,0.7,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.0,0.02,,,,500000.0,20.0,0.9,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.0,0.02,,,,1000000.0,20.0,0.9,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.0,0.02,,,,2000000.0,20.0,0.9,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.0,0.02,,,,500000.0,20.0,0.9,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.0,0.02,,,,1000000.0,20.0,0.9,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.0,0.02,,,,2000000.0,20.0,0.9,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.5,0.02,,,,500000.0,20.0,0.7,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.5,0.02,,,,1000000.0,20.0,0.7,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.5,0.02,,,,2000000.0,20.0,0.7,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.5,0.02,,,,500000.0,20.0,0.7,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.5,0.02,,,,1000000.0,20.0,0.7,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.5,0.02,,,,2000000.0,20.0,0.7,0.3
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.5,0.02,,,,500000.0,20.0,0.9,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.5,0.02,,,,1000000.0,20.0,0.9,0.1
20.51,0.0,-100.0,335.01,-100.0,-4.66,breakout,7,0.08,2.5,0.02,,,,2000000.0,20.0,0.9,0.1
